audio-processed,label_y,mean_pitch,mean_energy,speech_rate
"[-302.0777893066406, 29.006000518798828, -19.740285873413086, 31.306638717651367, -1.9654896259307861, -16.900310516357422, -6.46536111831665, -11.42387580871582, 0.7850177884101868, -7.948412895202637, -15.093840599060059, 12.596918106079102, -10.83180046081543, -1.3875353336334229, 1.4256643056869507, -5.438453197479248, 0.269513875246048, 3.076685667037964, -3.28281569480896, 3.2049248218536377, -2.175762891769409, -5.929983615875244, 4.103394985198975, 6.401716709136963, 13.197442054748535, 8.333029747009277, 7.5849609375, 6.01956033706665, 7.260232448577881, 15.698296546936035, 6.92830753326416, 2.194819211959839, -2.193683385848999, -0.2733798623085022, 2.741692543029785, 3.337017774581909, 1.336678385734558, -0.8052955269813538, -6.398525714874268, -4.234384059906006]",happy,405.22724649181697,0.07966074,46
"[-320.28717041015625, 15.3955078125, -21.356718063354492, 31.553396224975586, -6.226401329040527, -2.9983768463134766, -9.427343368530273, -16.746322631835938, 6.5595011711120605, -0.960809051990509, -15.393071174621582, 16.920602798461914, -8.866761207580566, 3.512171506881714, 3.662684679031372, -5.244885444641113, 2.871128797531128, 4.787505149841309, -2.4835002422332764, -0.8460628390312195, -3.290011167526245, -1.4932509660720825, 2.3843724727630615, 8.469841003417969, 9.287603378295898, 5.888327598571777, 1.1995587348937988, 3.3361196517944336, 6.011859893798828, 12.407289505004883, 5.639853477478027, 2.1440980434417725, 0.04229845479130745, 1.3147116899490356, 2.7056009769439697, 3.6714205741882324, 0.021218443289399147, -2.3410778045654297, -4.957840919494629, -3.893679618835449]",happy,409.6669221926447,0.06904915,53
"[-334.7095642089844, 37.33888626098633, -11.2249174118042, 18.78623390197754, -15.108423233032227, -1.152884840965271, -3.773724317550659, -21.469161987304688, -12.404356956481934, 3.753173828125, -16.7039737701416, 14.21768856048584, -8.056527137756348, 0.273674339056015, 0.5514639019966125, -11.445220947265625, 0.24906466901302338, 1.5191279649734497, -4.7862772941589355, 2.2089295387268066, -3.4417195320129395, -3.8590409755706787, 0.8857418894767761, 3.566012382507324, 7.446296691894531, 3.8908743858337402, 0.8347873091697693, 0.09173671156167984, 2.8691797256469727, 9.967289924621582, 11.668112754821777, 5.575362205505371, 2.3119494915008545, 3.31933331489563, 7.3294901847839355, 6.852621078491211, 3.2721364498138428, -0.8295239210128784, -3.724090576171875, -1.3203067779541016]",happy,388.1041347309744,0.06498345,49
"[-321.5072021484375, 30.93288803100586, -10.757022857666016, 27.981287002563477, 1.1689765453338623, -12.70579719543457, -7.797402858734131, -9.127864837646484, -1.7237436771392822, -2.800856828689575, -11.549139022827148, 12.105907440185547, -8.283342361450195, 1.04853355884552, 2.345153570175171, -9.433584213256836, -1.8113443851470947, -1.4006246328353882, -5.165216445922852, 2.859053373336792, 1.2592521905899048, -1.4156436920166016, -1.766268014907837, 2.1831822395324707, 3.9963865280151367, 12.66549301147461, 12.530961036682129, 7.488444805145264, 2.3547565937042236, 2.0864081382751465, 3.532735824584961, 6.617464542388916, 4.461782932281494, -1.6427940130233765, -5.131459712982178, -1.7669081687927246, 2.287195920944214, 1.4056910276412964, -1.0051355361938477, -2.628586530685425]",happy,387.0067011376944,0.07202203,42
"[-295.7889404296875, 30.27020263671875, -14.015357971191406, 25.780960083007812, -1.609357237815857, -10.971112251281738, -5.360010623931885, -10.398628234863281, -6.60722541809082, -0.05508868023753166, -13.507363319396973, 9.287304878234863, -7.224161624908447, -0.3860357701778412, 2.339503765106201, -7.793943881988525, -1.4171700477600098, 2.472048044204712, -4.112339019775391, 1.0691341161727905, -1.6182297468185425, -4.406693935394287, -2.249316453933716, 6.659555912017822, 8.80224609375, 8.686848640441895, 6.1263909339904785, -1.4447702169418335, -1.2442318201065063, 3.27197527885437, 2.8119966983795166, 4.079268932342529, 0.3123297691345215, -1.2507520914077759, 1.2147573232650757, 3.1750259399414062, 5.76228141784668, 2.370457887649536, 0.08361981064081192, -2.7979745864868164]",happy,397.75182613704993,0.08235491,44
"[-313.7300109863281, 50.58016586303711, -11.870916366577148, 17.188325881958008, -26.14651870727539, -8.637393951416016, 1.6332534551620483, -14.290217399597168, -7.630252838134766, -1.1989463567733765, -17.952112197875977, 15.409961700439453, -11.084551811218262, 4.001279830932617, -1.5719884634017944, -9.558737754821777, 1.1180788278579712, -2.660648822784424, 0.3703700602054596, -0.5002156496047974, -2.3066494464874268, -1.4099996089935303, 2.5182995796203613, 11.465741157531738, 6.438039779663086, 5.669944763183594, 0.6292288899421692, -1.427688717842102, 5.315760135650635, 7.253338813781738, 5.599400997161865, -1.0595386028289795, 3.0203468799591064, 7.4524126052856445, 9.554740905761719, 3.1371872425079346, -1.068688154220581, -1.8714603185653687, -1.4343620538711548, -2.504354476928711]",happy,392.7942339729156,0.07022579,51
"[-311.92816162109375, 46.958614349365234, -15.523099899291992, 20.551132202148438, -17.615615844726562, -7.468954563140869, -3.021702766418457, -14.723868370056152, -15.440120697021484, 0.11089746654033661, -18.572343826293945, 11.132354736328125, -4.720508098602295, -0.9163870215415955, 4.87229061126709, -9.187955856323242, -1.81557297706604, 3.586259603500366, -7.503870487213135, 1.152262568473816, -4.320215702056885, -3.817824125289917, 5.801874160766602, 10.791229248046875, 12.262247085571289, 7.710849285125732, 1.8249549865722656, 0.7536413073539734, 2.321013927459717, 6.00766134262085, 5.269405841827393, -2.1269497871398926, 1.7435647249221802, 3.6309666633605957, 9.008842468261719, 6.948228359222412, -2.4110631942749023, -3.0568714141845703, -3.3699240684509277, 0.3749828338623047]",happy,397.19524322056617,0.074765936,46
"[-311.3554382324219, 37.03040313720703, -20.039369583129883, 14.596240997314453, -14.787853240966797, -5.075397491455078, -5.688695430755615, -16.11896514892578, -7.157899379730225, 4.545731067657471, -11.48070240020752, 10.402997970581055, -13.412622451782227, 2.200791597366333, 3.9431886672973633, -5.665042877197266, 3.0076918601989746, 4.957451343536377, -3.470050573348999, 1.0927907228469849, -4.2868170738220215, -4.558834075927734, 4.793196678161621, 9.42992115020752, 9.117982864379883, 9.740381240844727, 3.635486364364624, 0.10845597833395004, 2.022845506668091, 1.6412626504898071, 4.952555179595947, 1.0998560190200806, 1.4937057495117188, 3.009577751159668, 3.996600866317749, 4.762811660766602, 0.9015234112739563, -3.8366169929504395, -5.930354595184326, -1.9413092136383057]",happy,411.24150020794485,0.07782422,42
"[-288.091064453125, 39.17594909667969, -27.275423049926758, 11.494046211242676, 0.9621342420578003, -19.64034652709961, -6.55888032913208, -14.387044906616211, -3.045659065246582, 2.34175968170166, -17.202741622924805, 8.895099639892578, -8.191153526306152, -4.015782833099365, -1.7684926986694336, -8.87718677520752, -0.3606204390525818, 2.655273675918579, -4.506571292877197, 1.3062832355499268, -8.606956481933594, -5.640049457550049, -1.7510738372802734, 6.241960048675537, 11.061665534973145, 8.698955535888672, 5.539053440093994, 2.118070363998413, 0.07409563660621643, 9.601068496704102, 3.1019997596740723, 2.489344596862793, -1.1787503957748413, 3.0559637546539307, 7.476511001586914, 8.201687812805176, 4.980435848236084, -0.7378787398338318, -4.064761161804199, -1.537021279335022]",happy,386.1413415688039,0.07662358,49
"[-303.5384826660156, 44.985374450683594, -14.104879379272461, 26.247940063476562, 2.075735330581665, -14.979416847229004, -8.192743301391602, -12.083449363708496, -6.889817714691162, -0.9372290968894958, -18.514270782470703, 10.929686546325684, -7.535510540008545, -3.1261003017425537, 4.153337001800537, -9.760876655578613, -3.465481758117676, 4.530302047729492, -8.500121116638184, 2.9834556579589844, -4.927963733673096, -2.4412055015563965, -0.08221597969532013, 5.068368911743164, 8.757682800292969, 7.075385570526123, 2.5940165519714355, 2.3834242820739746, 3.4627745151519775, 10.036380767822266, 5.514162540435791, -1.3433544635772705, -2.6788811683654785, -0.36359965801239014, 9.430204391479492, 8.627161026000977, 2.2510690689086914, 0.32335957884788513, -1.016626238822937, 2.0458927154541016]",happy,382.9423926275813,0.076564305,49
"[-296.4027404785156, 39.04301071166992, -14.618159294128418, 28.13899803161621, 6.78465461730957, -17.17746353149414, -4.679950714111328, -15.494507789611816, -11.03111743927002, -2.55399751663208, -19.444128036499023, 9.175578117370605, -10.777423858642578, -4.321658611297607, 0.26255834102630615, -9.555197715759277, -1.2748724222183228, 1.1994422674179077, -7.255990505218506, -0.36577165126800537, -1.9641855955123901, -3.619978904724121, -4.7419352531433105, 3.171720266342163, 5.585129261016846, 5.963338375091553, 1.0733790397644043, -3.199810028076172, -2.406369924545288, 8.27718448638916, 7.586477279663086, 9.373188972473145, 4.542694568634033, 2.381192445755005, 4.532431125640869, 9.285748481750488, 7.9229044914245605, 4.483768939971924, 0.8635204434394836, -2.5067741870880127]",happy,373.1494400797589,0.08876288,54
"[-346.4313049316406, 27.422163009643555, -5.023601055145264, 22.407629013061523, 2.966158390045166, -10.467535972595215, -6.485630989074707, -8.179247856140137, -10.678448677062988, -1.2249386310577393, -18.557079315185547, 6.923248291015625, -5.959698677062988, -5.96954345703125, 5.733654975891113, -5.789992332458496, -2.4649646282196045, 6.956593036651611, -6.905083656311035, 2.079789876937866, -0.9150539040565491, 1.8534003496170044, 4.694511413574219, 7.501570701599121, 0.927931547164917, 1.0373728275299072, -0.3718613088130951, 1.2289862632751465, 3.812392234802246, 8.18459701538086, 1.7294483184814453, 3.984950304031372, 4.60925817489624, 6.939643859863281, 5.420176982879639, -0.8432007431983948, -0.3674268424510956, -0.6661837100982666, -2.7047278881073, -3.768986701965332]",happy,417.5700431002643,0.04743137,45
"[-319.1634826660156, 42.214263916015625, -18.565597534179688, 11.20403003692627, -1.887656569480896, -6.350967884063721, -8.785563468933105, -9.546509742736816, -6.4135422706604, 1.607811450958252, -17.91300392150879, 4.348206043243408, -4.419177532196045, -4.651736736297607, 2.9337480068206787, -8.703438758850098, -2.124768018722534, 5.087319850921631, -7.003653049468994, 1.1641844511032104, -2.9865760803222656, -6.714791774749756, -3.03350567817688, 4.140859603881836, 3.1755778789520264, 4.783239841461182, 1.855115294456482, -1.7105063199996948, -2.435985803604126, 6.169137477874756, 3.648022413253784, 6.189998626708984, 6.797882080078125, 5.730653285980225, 7.542771816253662, 6.383111953735352, 7.102846622467041, 3.9340686798095703, -2.7807538509368896, -4.277519226074219]",happy,378.1168494431614,0.06859128,46
"[-366.4407958984375, 19.310060501098633, -20.576555252075195, 38.372623443603516, -0.9097262620925903, -8.573286056518555, -0.24021108448505402, -12.962451934814453, -2.483261823654175, -1.8552258014678955, -15.120512008666992, 9.760683059692383, -5.194043159484863, -0.4090723395347595, 3.9263246059417725, -5.584944725036621, -0.887312650680542, 5.918612003326416, -3.8380777835845947, 2.3211145401000977, -1.7068085670471191, -4.8784894943237305, -4.4281110763549805, 1.6446468830108643, 5.826944828033447, 11.434830665588379, 6.4045915603637695, 3.369687557220459, 1.2064259052276611, 6.34428071975708, 7.952972412109375, 5.431014537811279, 1.0872364044189453, -1.7637081146240234, 0.9643663167953491, 2.585974931716919, 4.769283771514893, 2.1118085384368896, -0.6338526010513306, -2.5198187828063965]",happy,390.885528671031,0.04304299,43
"[-300.7345275878906, 40.1651611328125, -12.116318702697754, 32.612525939941406, -0.22515742480754852, -14.076353073120117, -4.779655933380127, -14.65546703338623, -10.363861083984375, -7.443685054779053, -20.20932960510254, 9.82794189453125, -12.851237297058105, -1.334187388420105, 0.2872535288333893, -10.003595352172852, -0.39054906368255615, 2.628052234649658, -3.7756595611572266, 1.8787894248962402, -2.142495632171631, -4.1816205978393555, -2.220639705657959, 2.732861042022705, 6.528688907623291, 7.352465629577637, 4.720017433166504, 2.2215778827667236, -1.568949580192566, 9.109829902648926, 9.836249351501465, 7.7029709815979, 5.156516075134277, -0.830560564994812, 3.5136446952819824, 7.910168647766113, 5.424137115478516, 5.424147605895996, -3.303696870803833, -2.0084476470947266]",happy,373.6188058911882,0.085622944,48
"[-313.1156005859375, 36.5326042175293, -20.46255111694336, 25.797954559326172, -7.382110595703125, -12.728917121887207, -10.621094703674316, -18.959430694580078, 2.2263424396514893, -6.5315680503845215, -16.701587677001953, 9.716858863830566, -9.64546012878418, 0.9630115628242493, -6.312760829925537, -6.176538467407227, -2.749995470046997, 3.5225863456726074, -6.468381404876709, -0.5042723417282104, 6.673819065093994, -1.9928381443023682, 7.186244964599609, 5.505618572235107, 0.5379047989845276, -3.0702004432678223, -6.47067928314209, -0.8208175301551819, 7.5347185134887695, 13.82701301574707, 8.45620346069336, 5.466527462005615, 4.878885269165039, 9.7533540725708, 5.647167682647705, 0.3796211779117584, -1.4998104572296143, 1.3799904584884644, 1.4265998601913452, -4.395818710327148]",happy,389.73385072647727,0.07548989,46
"[-315.445556640625, 40.07181930541992, -9.778645515441895, 32.232696533203125, 2.2586922645568848, -3.7614779472351074, -8.525569915771484, -18.438812255859375, -6.376096725463867, -5.293381690979004, -22.80052947998047, 12.041930198669434, -11.818562507629395, -4.965758800506592, 4.152309894561768, -12.30224609375, 0.9848564267158508, 0.6029157638549805, -6.924139499664307, 2.9483914375305176, -4.609162330627441, -8.236242294311523, -5.541534900665283, -2.7779762744903564, 5.582694053649902, 8.168825149536133, 6.9622087478637695, 2.0585834980010986, -0.6229563355445862, 1.5010888576507568, 3.539395570755005, 5.705275058746338, 6.75998592376709, 8.829512596130371, 7.210849285125732, 7.218985080718994, 5.232845306396484, 5.74892520904541, 2.4176278114318848, -0.3347460925579071]",happy,367.27049217409154,0.07350711,54
"[-304.3039855957031, 39.20661926269531, -25.234806060791016, 23.47939682006836, -5.527961254119873, -11.378217697143555, -6.630690574645996, -18.794919967651367, -0.12785452604293823, -4.877231121063232, -17.440282821655273, 9.604439735412598, -10.231959342956543, -0.9360412955284119, 2.808573007583618, -7.333584308624268, -0.6807674765586853, 3.4115729331970215, -4.876936912536621, 1.0435404777526855, -3.865074634552002, -5.911492347717285, 0.8134496808052063, 5.707931041717529, 8.753523826599121, 6.864110469818115, 1.824344277381897, -2.6498334407806396, 2.8743035793304443, 10.555469512939453, 9.39205265045166, 5.139514923095703, 0.7202503681182861, 2.286388397216797, 4.414556503295898, 6.851982116699219, 4.506418228149414, 0.5843311548233032, -4.104234218597412, -4.057332515716553]",happy,393.8804198530327,0.0867291,48
"[-304.533203125, 44.202301025390625, -14.955561637878418, 19.049869537353516, -9.976567268371582, -4.445774555206299, -7.9213337898254395, -19.62000846862793, -6.642701625823975, -1.488677978515625, -19.24574851989746, 13.856327056884766, -11.146178245544434, -4.288759708404541, 3.4840950965881348, -13.432109832763672, 0.9442554712295532, 0.2939164936542511, -6.619339942932129, 1.9595873355865479, -4.98666524887085, -6.716991424560547, -5.462230682373047, 3.7631354331970215, 8.4402437210083, 5.631583213806152, 4.177404880523682, -0.9105387926101685, -0.22144828736782074, 9.755998611450195, 9.870558738708496, 9.828788757324219, 6.377579212188721, 2.363460063934326, 5.031567096710205, 4.39901065826416, 4.776111125946045, 2.4720299243927, -4.364723205566406, -4.100275039672852]",happy,381.84467224141537,0.08091421,52
"[-316.832763671875, 45.0433349609375, -15.227360725402832, 24.461639404296875, -5.382770538330078, -4.171051979064941, -8.635384559631348, -21.74669075012207, -5.483829498291016, -2.0669949054718018, -23.424745559692383, 12.318272590637207, -14.280929565429688, -1.6486499309539795, 3.100306749343872, -11.52253532409668, -1.3506743907928467, 1.616105556488037, -5.264084815979004, 2.3565523624420166, -3.997565984725952, -4.253683567047119, -3.4865572452545166, 1.6334460973739624, 8.728883743286133, 4.468428611755371, 1.1043916940689087, -2.605531930923462, -2.7468180656433105, 7.405191898345947, 12.080144882202148, 9.71933364868164, 7.140665054321289, 3.6279609203338623, 6.555806636810303, 7.06947660446167, 3.9211184978485107, 3.7145297527313232, -1.05887770652771, -3.2649476528167725]",happy,370.730315387536,0.08635081,52
"[-328.3782653808594, 31.573360443115234, -13.747377395629883, 28.404909133911133, -5.184064865112305, -1.3269546031951904, -3.8676178455352783, -19.641103744506836, -3.915482759475708, 3.062405824661255, -10.923572540283203, 15.927145004272461, -9.963638305664062, 1.390272617340088, 1.0337183475494385, -7.188007354736328, -1.2160946130752563, 2.473609209060669, -4.309638977050781, 3.150634527206421, -3.612684488296509, -6.800330638885498, -0.7738669514656067, 5.081918716430664, 5.205982208251953, 4.246642589569092, -0.5284470915794373, -2.7779736518859863, 2.926875591278076, 11.655050277709961, 12.344146728515625, 7.734713077545166, 5.59689474105835, 3.252013921737671, 5.535050392150879, 4.126788139343262, 1.1885721683502197, -1.6988046169281006, -4.682601451873779, -2.3447113037109375]",happy,384.5225486256048,0.0708998,52
"[-301.1925964355469, 42.817684173583984, -18.748310089111328, 11.801902770996094, -10.54415225982666, -4.18289852142334, -5.646231651306152, -16.092424392700195, -4.340390205383301, 0.9694993495941162, -19.64251136779785, 11.00156021118164, -10.928620338439941, -3.4393115043640137, 1.9861087799072266, -11.274018287658691, -0.9477277398109436, 2.9139773845672607, -5.070068836212158, 4.9471259117126465, -1.4318346977233887, -4.806197643280029, -8.246299743652344, 0.3581269085407257, 4.5047736167907715, 11.618185997009277, 11.467062950134277, 6.760089874267578, 2.296517848968506, 4.503445625305176, 4.67502498626709, 7.113881587982178, 1.836220622062683, -0.27047306299209595, 2.141725778579712, 3.7133467197418213, 6.674196243286133, 3.7673282623291016, 0.4724024534225464, -2.839505910873413]",happy,376.3705031649331,0.079065874,46
"[-313.16595458984375, 28.584035873413086, -25.057153701782227, 15.41415023803711, -11.969514846801758, -8.027688026428223, -4.341426372528076, -17.508596420288086, -1.117410659790039, -0.4956126809120178, -13.851877212524414, 12.329076766967773, -12.86372184753418, 0.14613918960094452, -2.372681140899658, -5.150673866271973, -3.4758212566375732, 2.7012696266174316, -4.219428062438965, 2.092928171157837, 2.7100164890289307, -3.0661051273345947, 7.324080467224121, 6.3382039070129395, 4.541015625, -0.5988883972167969, -4.789810657501221, 0.1700667291879654, 7.665855407714844, 15.416207313537598, 7.706677436828613, 1.9440646171569824, -1.2135591506958008, 4.190005302429199, 7.828895568847656, 2.6289148330688477, -1.3503950834274292, -1.1073861122131348, 0.511185884475708, -2.690812587738037]",happy,402.8596175905055,0.08110554,46
"[-309.8628845214844, 20.94476890563965, -23.964696884155273, 28.99658203125, -12.247159004211426, -1.974839448928833, -7.885723114013672, -13.983768463134766, -2.7865335941314697, 3.452913761138916, -18.280906677246094, 10.073545455932617, -8.048805236816406, 0.536683976650238, 2.304332971572876, -8.937894821166992, 0.22112701833248138, 1.3993076086044312, -3.2786312103271484, 2.710552930831909, -0.7731930613517761, -4.997881889343262, -7.428859710693359, -2.7617874145507812, 3.190225601196289, 8.985978126525879, 9.183990478515625, 3.4378061294555664, 1.3292036056518555, 2.2718818187713623, 4.622640132904053, 6.701296329498291, 8.035076141357422, 6.092237949371338, 4.283585071563721, 2.170949935913086, 3.0120460987091064, 3.916909694671631, 3.8317761421203613, 1.1777702569961548]",happy,383.5575225664654,0.06250105,50
"[-286.92510986328125, 33.61897659301758, -8.764766693115234, 17.180957794189453, -1.9857449531555176, -9.625134468078613, -8.801502227783203, -15.146738052368164, -0.3353962004184723, 0.08658499270677567, -19.806915283203125, 11.090522766113281, -9.893475532531738, -0.36637938022613525, 1.5387312173843384, -11.318907737731934, 0.9017241597175598, 2.707638740539551, -6.32122802734375, 5.133405685424805, -1.220277190208435, -3.4531173706054688, -5.887153148651123, 0.13037768006324768, 5.905604839324951, 13.33249568939209, 10.195496559143066, 8.251640319824219, 1.817327618598938, 6.5141072273254395, 5.693417549133301, 7.560413837432861, 2.7414040565490723, -1.7391420602798462, -1.7395884990692139, 4.191101551055908, 6.077752113342285, 3.9453485012054443, -0.2176484316587448, -1.2193893194198608]",happy,375.50723610095065,0.082652286,49
"[-312.20416259765625, 26.50657081604004, -16.8892765045166, 20.239307403564453, -11.243775367736816, -13.39998722076416, -4.551065444946289, -20.29742431640625, -4.293481826782227, 0.06915222853422165, -15.373661041259766, 13.454675674438477, -10.132501602172852, 0.4667164385318756, 1.1810582876205444, -9.661798477172852, -1.827724575996399, 4.335280418395996, -7.111850738525391, 1.9632444381713867, -1.6827354431152344, -6.491851329803467, 4.366084098815918, 5.487293720245361, 7.029224395751953, 3.755094051361084, -1.3684002161026, 0.44095632433891296, 7.14628791809082, 14.628557205200195, 12.129841804504395, 3.8083181381225586, -0.6143978834152222, 3.390415906906128, 5.650169849395752, 6.504105091094971, -0.7502954602241516, -2.1177470684051514, -3.111990451812744, -1.546667456626892]",happy,397.9519119052613,0.07490345,47
"[-331.2342529296875, 14.292675971984863, -7.236631393432617, 26.892810821533203, -7.292366981506348, 1.0267454385757446, -8.694260597229004, -12.673235893249512, -2.347499370574951, 0.5356387495994568, -15.511116027832031, 10.96885871887207, -4.179800033569336, -0.08621179312467575, 6.329890727996826, -8.395145416259766, 0.49173614382743835, 3.2838058471679688, -4.0435099601745605, 5.057614326477051, -0.5633750557899475, -4.322964191436768, -1.1819428205490112, 1.3344427347183228, 7.3498945236206055, 7.455056190490723, 6.355485916137695, 2.4753193855285645, 2.1724491119384766, 6.584937572479248, 9.004233360290527, 4.748981952667236, 0.1631503701210022, -2.4769933223724365, 1.4575515985488892, 4.278087615966797, 5.371379852294922, 4.0104241371154785, -0.9713576436042786, -2.326575756072998]",happy,391.21285380668337,0.06728498,42
"[-334.2236022949219, 16.09914779663086, 7.311029434204102, 36.650787353515625, 2.1331629753112793, -8.769254684448242, -2.7591357231140137, -7.784066200256348, -10.515298843383789, -4.545271396636963, -17.646507263183594, 11.326175689697266, -9.950423240661621, -1.3552420139312744, 4.202342510223389, -6.456695079803467, 2.1108877658843994, 5.273051738739014, -7.178769111633301, 1.9395548105239868, -2.5804975032806396, -7.369901657104492, -1.6968668699264526, -0.14308278262615204, 8.879814147949219, 8.147048950195312, 6.633477687835693, 6.353336334228516, 3.9759857654571533, 5.550525665283203, 6.147375583648682, 2.4605906009674072, 1.070630431175232, 1.6520346403121948, 1.4133270978927612, 5.407289981842041, 6.249834060668945, 3.673313617706299, -0.11285461485385895, -5.344110488891602]",happy,381.6202154655717,0.05706268,50
"[-327.0511474609375, 31.917400360107422, -15.136850357055664, 7.849113464355469, -7.56242036819458, -9.449888229370117, -4.094217777252197, -15.643143653869629, -8.888274192810059, 3.3636727333068848, -18.586933135986328, 10.192381858825684, -8.661392211914062, -2.198758125305176, 1.812018871307373, -7.142359256744385, 0.48337680101394653, 3.831568956375122, -5.037508964538574, 2.1415457725524902, -3.3319718837738037, -6.204160690307617, 0.5531927347183228, 2.584341526031494, 6.574685573577881, 11.809974670410156, 6.190219879150391, 4.3339104652404785, 3.2725472450256348, 7.710875034332275, 7.263213634490967, 5.366823196411133, 2.951068639755249, 5.1847076416015625, 4.940750598907471, 6.155606269836426, 3.625736951828003, -0.01915370672941208, -3.3707432746887207, -1.7254760265350342]",happy,387.6101706294597,0.05468467,44
"[-297.8558349609375, 26.766223907470703, -13.32911491394043, 18.826345443725586, -1.004542589187622, -7.3461761474609375, -6.8688178062438965, -7.090647220611572, -4.312127590179443, 0.06344639509916306, -13.952106475830078, 8.922351837158203, -4.597105503082275, -1.5053623914718628, 2.155195951461792, -8.004308700561523, -2.670649766921997, 4.541275978088379, -3.455516815185547, 4.902396202087402, 1.6688401699066162, -6.812413215637207, -7.902641773223877, -1.0871942043304443, 2.950021982192993, 9.188252449035645, 8.903814315795898, 6.9608049392700195, 1.804937720298767, 3.023225784301758, 1.5734659433364868, 4.239116191864014, 5.92690896987915, 6.890980243682861, 4.02891731262207, 1.3146601915359497, 1.7148107290267944, 2.965039014816284, 3.4514832496643066, -1.0332717895507812]",happy,387.8723524966499,0.07343095,48
"[-262.28680419921875, 40.27305221557617, -21.655458450317383, 9.537410736083984, -20.110315322875977, -9.945829391479492, -3.553837299346924, -15.089533805847168, -7.252716541290283, -1.158970594406128, -17.11948013305664, 10.754610061645508, -11.71284294128418, -0.5969003438949585, 3.6439802646636963, -8.515349388122559, 5.30641508102417, 0.3125841021537781, -3.4828386306762695, -0.5072548985481262, -1.8472906351089478, -1.8329683542251587, 4.9864959716796875, 7.015151023864746, 3.0301308631896973, -4.2977166175842285, -0.02038302831351757, 0.7564502358436584, 5.280222415924072, 8.038320541381836, 2.8239235877990723, 2.1096432209014893, 5.220583438873291, 5.887998104095459, 4.947755813598633, 4.9011664390563965, 1.7660980224609375, 2.0679354667663574, -2.0631232261657715, -1.4544472694396973]",happy,401.5027047352659,0.09276288,55
"[-293.8564758300781, 42.68792724609375, -16.005197525024414, 18.24156379699707, -24.04851531982422, -6.201353549957275, 0.6844564080238342, -18.466129302978516, -7.5287766456604, 0.8184229731559753, -17.50057029724121, 11.376208305358887, -10.701748847961426, -0.32779648900032043, -1.0779762268066406, -10.524046897888184, 0.09131000190973282, 2.860905885696411, -2.866175889968872, 0.06154851242899895, -2.1673319339752197, -7.20830774307251, -3.8413426876068115, 3.028426170349121, 6.055821895599365, 8.19286060333252, 4.5926690101623535, 0.6901944279670715, 2.0729310512542725, 5.940332889556885, 7.815366268157959, 6.250921249389648, 3.4240529537200928, 2.0036208629608154, 4.009503364562988, 6.898223876953125, 7.378261089324951, 4.80001974105835, -0.6277865767478943, -6.327658176422119]",happy,375.7909980603692,0.07862676,55
"[-311.5552062988281, 19.625572204589844, -14.05810832977295, 35.408931732177734, -8.174651145935059, -7.2215399742126465, -10.112667083740234, -11.985417366027832, -2.7206478118896484, -8.131747245788574, -13.008869171142578, 13.305719375610352, -10.495797157287598, 1.5586581230163574, 4.289453029632568, -10.398247718811035, 1.2138012647628784, 2.577500343322754, -5.742250919342041, 4.3759355545043945, 0.2978591024875641, -1.648305892944336, 0.11434309184551239, 2.96830415725708, 6.7556257247924805, 6.291772365570068, 2.982976198196411, -0.12211137264966965, 2.888746738433838, 7.809485912322998, 8.643152236938477, 3.00749135017395, -1.1326582431793213, -1.9788734912872314, 2.29396653175354, 6.171520709991455, 4.950961112976074, 0.10101758688688278, -1.7724008560180664, -0.5058054327964783]",happy,397.0273299752693,0.0670662,48
"[-320.7977294921875, 17.307937622070312, -18.95587158203125, 29.40256118774414, -11.31999683380127, -1.4531075954437256, -11.36139965057373, -15.95625114440918, 4.377119541168213, -4.800432205200195, -14.588883399963379, 13.873258590698242, -7.512694835662842, 2.7699809074401855, 1.7466669082641602, -7.451426029205322, 3.186065435409546, 1.2570605278015137, -1.1130424737930298, 3.237534761428833, -2.2221524715423584, -3.973376989364624, -0.2997541129589081, 4.5118818283081055, 10.544344902038574, 6.75253438949585, 2.4604744911193848, -1.0500786304473877, 0.8875077962875366, 10.658448219299316, 9.008151054382324, 4.7223429679870605, 0.484781414270401, 0.06438885629177094, 1.9797853231430054, 2.2774550914764404, 0.33352845907211304, 2.357189178466797, -1.985869288444519, -3.4573330879211426]",happy,403.8259887235976,0.06893992,53
"[-299.526611328125, 33.104393005371094, -17.07464599609375, 29.759225845336914, -16.627248764038086, -9.423291206359863, -9.11813735961914, -20.35841941833496, 1.0137468576431274, -3.9165964126586914, -14.905898094177246, 14.54104232788086, -7.75244665145874, 0.2228834629058838, 1.6961965560913086, -9.519603729248047, 3.292062282562256, 2.043134927749634, -3.8911774158477783, 3.61171293258667, -1.1312520503997803, -2.4225244522094727, 3.3310041427612305, 6.41412353515625, 8.333656311035156, -0.15275698900222778, -1.1524509191513062, 0.29709112644195557, 7.7106099128723145, 15.568511962890625, 10.011334419250488, 1.2357748746871948, -0.92988520860672, 2.2203593254089355, 5.104747295379639, 5.950564861297607, -0.10331986099481583, -0.7719541192054749, -3.02009654045105, -2.0643322467803955]",happy,401.78892377480247,0.081643514,53
